customer_unique_id,frequency,monetary,avg_order_value,avg_review_score,review_count,tenure_days,avg_days_between_orders,avg_installments,payment_type_diversity,late_delivery_rate,category_diversity,churned
cust_000339,2,579.55,289.77,4.5,2,229,229.0,3.0,1,0.5,2,0
cust_000340,2,272.25,136.12,4.5,2,140,140.0,4.0,1,0.0,1,0
cust_000341,2,98.14,49.07,5.0,1,621,621.0,3.0,1,0.0,2,0
cust_000342,2,315.14,157.57,5.0,2,559,559.0,3.0,1,0.0,2,0
cust_000343,6,970.83,161.8,4.67,6,531,105.6,2.3,1,0.333,6,1
cust_000344,3,427.3,142.43,1.0,1,694,346.5,3.0,1,0.333,4,0
cust_000345,3,338.96,112.99,4.33,3,435,217.5,2.0,1,0.0,3,0
cust_000346,4,663.78,165.94,4.25,4,676,225.0,2.8,1,0.5,3,0
cust_000347,3,307.77,102.59,4.33,3,552,276.0,1.3,1,0.667,4,0
cust_000348,2,129.24,64.62,5.0,2,398,398.0,1.0,1,0.5,2,1
cust_000349,1,109.85,109.85,5.0,1,0,0.0,1.0,1,0.0,1,1
cust_000350,2,219.65,109.82,4.5,2,447,447.0,1.5,1,0.0,2,1
cust_000351,2,345.83,172.92,4.5,2,298,298.0,1.0,1,0.5,2,0
cust_000352,4,597.36,149.34,3.75,4,323,107.0,4.0,1,0.25,6,1
cust_000353,3,226.35,75.45,4.67,3,458,229.0,4.3,1,0.0,3,0
cust_000354,2,209.45,104.72,3.5,2,406,406.0,1.0,1,0.5,3,1
cust_000355,2,208.13,104.06,5.0,1,71,71.0,1.0,1,0.0,2,0
cust_000356,1,210.36,210.36,5.0,1,0,0.0,1.0,1,0.0,2,1
cust_000357,6,1110.05,185.01,4.4,5,569,113.2,2.5,1,0.167,5,0
cust_000358,4,604.73,151.18,4.67,3,530,176.3,3.2,1,0.25,5,0
cust_000359,3,352.17,117.39,3.67,3,301,150.0,2.3,1,0.667,4,0
cust_000360,4,451.83,112.96,4.67,3,535,178.3,1.5,1,0.0,5,0
cust_000361,3,260.22,86.74,2.0,2,184,91.5,2.0,1,0.0,2,0
cust_000362,3,417.08,139.03,4.33,3,335,167.5,3.3,1,0.333,3,0
cust_000363,3,319.74,106.58,4.67,3,472,236.0,4.3,1,0.0,3,0
cust_000364,2,157.79,78.9,5.0,2,585,585.0,5.5,1,0.5,2,0
cust_000365,1,46.57,46.57,1.0,1,0,0.0,1.0,1,1.0,1,1
cust_000366,1,114.2,114.2,5.0,1,0,0.0,1.0,1,0.0,1,1
cust_000367,4,535.61,133.9,4.75,4,400,132.7,3.0,1,0.25,4,1
cust_000368,1,89.5,89.5,2.0,1,0,0.0,12.0,1,0.0,1,1
cust_000369,4,537.58,134.4,4.25,4,202,66.7,3.5,1,0.25,5,0
cust_000370,3,690.17,230.06,3.67,3,392,195.5,6.0,1,0.0,3,0
cust_000371,2,216.91,108.46,3.0,2,553,553.0,1.5,1,0.5,2,0
cust_000372,1,77.13,77.13,5.0,1,0,0.0,3.0,1,1.0,1,1
cust_000373,4,826.73,206.68,3.25,4,325,108.0,3.2,1,0.5,6,0
cust_000374,1,119.2,119.2,3.0,1,0,0.0,4.0,1,1.0,1,1
cust_000375,3,334.21,111.4,2.5,2,625,312.5,1.7,1,0.0,4,0
cust_000376,1,249.65,249.65,4.0,1,0,0.0,1.0,1,0.0,1,1
cust_000377,2,163.13,81.56,2.5,2,147,147.0,1.0,1,0.5,2,0
cust_000378,2,150.81,75.4,4.0,2,384,384.0,1.0,1,0.5,2,0
cust_000379,1,434.97,434.97,4.0,1,0,0.0,1.0,1,0.0,2,1
cust_000380,2,236.66,118.33,4.5,2,594,594.0,2.0,1,0.5,2,0
cust_000381,2,323.66,161.83,2.5,2,587,587.0,1.5,1,0.5,2,0
cust_000382,3,581.4,193.8,4.67,3,137,68.0,4.3,1,0.333,5,0
cust_000383,3,555.63,185.21,4.33,3,398,199.0,2.0,1,0.333,3,1
cust_000384,6,1002.4,167.07,3.6,5,530,105.6,2.0,1,0.0,8,0
cust_000385,3,548.1,182.7,4.33,3,265,132.5,3.3,1,0.0,2,0
cust_000386,1,145.38,145.38,5.0,1,0,0.0,1.0,1,1.0,2,1
cust_000387,5,766.68,153.34,3.67,3,494,123.0,1.8,1,0.4,7,0
cust_000388,2,305.77,152.88,4.0,2,155,155.0,1.5,1,0.5,4,1
cust_000389,1,226.22,226.22,5.0,1,0,0.0,1.0,1,0.0,2,1
cust_000390,2,386.52,193.26,4.5,2,235,235.0,1.5,1,0.5,2,0
cust_000391,1,101.59,101.59,5.0,1,0,0.0,3.0,1,0.0,2,1
cust_000392,6,1051.63,175.27,3.75,4,199,39.2,2.2,1,0.333,6,0
cust_000393,3,175.81,58.6,3.0,2,553,276.0,2.0,1,0.0,3,0
cust_000394,3,645.28,215.09,3.33,3,586,292.5,2.7,1,0.0,4,0
cust_000395,1,49.75,49.75,4.0,1,0,0.0,4.0,1,0.0,1,1
cust_000396,3,443.09,147.7,2.67,3,273,136.5,2.3,1,0.0,4,0
cust_000397,2,365.87,182.94,4.5,2,330,330.0,1.5,1,0.0,2,0
cust_000398,8,1818.98,227.37,4.0,8,415,59.0,1.5,1,0.0,12,0
cust_000399,2,155.52,77.76,4.5,2,95,95.0,1.0,1,0.5,3,1
cust_000400,3,459.33,153.11,4.5,2,612,305.5,1.0,1,0.667,3,0
cust_000401,3,278.51,92.84,3.67,3,426,213.0,4.7,1,0.667,3,0
cust_000402,3,248.71,82.9,4.0,3,389,194.5,4.0,1,0.333,3,0
cust_000403,1,179.63,179.63,3.0,1,0,0.0,1.0,1,0.0,1,1
cust_000404,4,789.24,197.31,2.67,3,493,163.7,2.5,1,0.0,5,0
cust_000405,2,175.7,87.85,4.5,2,104,104.0,4.5,1,0.0,2,1
cust_000406,6,817.25,136.21,3.75,4,508,101.2,2.5,1,0.167,7,0
cust_000407,3,646.44,215.48,4.67,3,526,262.5,1.3,1,0.333,3,0
cust_000410,2,131.93,65.96,5.0,2,299,299.0,1.0,1,1.0,2,0
cust_000411,8,1307.13,163.39,3.86,7,606,86.1,3.2,1,0.25,8,0
cust_000412,1,141.39,141.39,4.0,1,0,0.0,10.0,1,0.0,1,1
cust_000413,3,211.04,70.35,2.33,3,371,185.0,1.3,1,0.0,3,1
cust_000414,2,413.56,206.78,5.0,2,12,12.0,3.5,1,0.5,2,0
cust_000415,3,265.98,88.66,4.67,3,375,187.5,3.7,1,0.667,3,0
cust_000416,1,158.1,158.1,1.0,1,0,0.0,1.0,1,0.0,1,1
cust_000417,2,168.64,84.32,4.5,2,105,105.0,4.5,1,0.0,2,1
cust_000418,2,292.12,146.06,3.0,1,260,260.0,2.0,1,0.0,2,0
cust_000419,4,587.27,146.82,4.33,3,348,115.7,3.2,1,0.5,6,0
cust_000420,2,580.38,290.19,4.5,2,323,323.0,6.0,1,0.5,3,1
cust_000421,3,280.96,93.65,2.33,3,218,108.5,3.3,1,0.0,3,0
cust_000422,4,615.26,153.82,3.5,4,556,185.3,1.2,1,0.25,6,0
cust_000423,5,1087.36,217.47,4.0,5,597,148.8,1.8,1,0.0,6,1
cust_000424,1,328.56,328.56,4.0,1,0,0.0,10.0,1,1.0,2,0
cust_000425,1,122.96,122.96,5.0,1,0,0.0,4.0,1,1.0,2,0
cust_000426,6,886.93,147.82,4.0,6,653,130.2,3.3,1,0.167,7,0
cust_000427,4,666.11,166.53,4.25,4,366,121.7,2.0,1,0.25,4,0
cust_000428,1,81.75,81.75,3.0,1,0,0.0,1.0,1,0.0,1,1
cust_000429,3,501.68,167.23,4.33,3,183,91.5,4.7,1,0.0,4,1
cust_000430,5,1270.17,254.03,4.8,5,554,138.2,2.4,1,0.6,7,0
cust_000431,1,140.65,140.65,4.0,1,0,0.0,3.0,1,0.0,1,1
cust_000432,4,449.79,112.45,3.5,4,585,194.3,2.8,1,0.5,3,0
cust_000433,1,84.74,84.74,0.0,0,0,0.0,1.0,1,0.0,1,1
cust_000434,2,383.32,191.66,2.5,2,396,396.0,4.5,1,0.5,3,0
cust_000435,3,509.28,169.76,5.0,3,384,191.5,1.3,1,0.0,3,0
cust_000436,2,434.39,217.2,5.0,2,602,602.0,1.0,1,1.0,4,0
cust_000437,3,686.82,228.94,2.33,3,478,238.5,1.3,1,0.0,4,0
cust_000438,2,117.68,58.84,3.0,2,30,30.0,1.0,1,0.0,2,0
cust_000440,3,249.85,83.28,5.0,2,600,300.0,1.7,1,0.0,3,0
cust_000441,3,661.5,220.5,4.0,3,646,323.0,2.0,1,0.0,4,0
cust_000442,5,1110.32,222.06,4.4,5,347,86.5,3.2,1,0.2,6,1
cust_000443,5,1313.14,262.63,3.25,4,535,133.2,2.4,1,0.2,7,0
cust_000444,2,378.56,189.28,4.0,2,51,51.0,2.5,1,0.0,4,1
cust_000445,8,1143.69,142.96,3.71,7,618,88.0,1.1,1,0.25,9,0
cust_000446,2,500.44,250.22,3.5,2,116,116.0,1.0,1,1.0,4,1
cust_000447,3,376.04,125.35,2.33,3,596,297.5,2.3,1,0.333,2,0
cust_000448,3,742.11,247.37,4.33,3,407,203.5,5.3,1,0.0,3,0
cust_000449,3,654.19,218.06,4.0,3,579,289.5,1.0,1,0.0,5,0
cust_000450,1,319.37,319.37,2.0,1,0,0.0,1.0,1,0.0,1,1
cust_000451,3,566.56,188.85,3.0,3,51,25.5,1.7,1,0.0,3,0
cust_000452,3,212.59,70.86,2.33,3,473,236.5,4.3,1,0.0,2,0
cust_000453,1,114.47,114.47,0.0,0,0,0.0,5.0,1,0.0,1,1
cust_000454,2,342.06,171.03,3.5,2,571,571.0,1.0,1,0.0,3,0
cust_000455,7,762.36,108.91,3.5,6,380,63.2,1.9,1,0.429,8,0
cust_000456,1,78.72,78.72,3.0,1,0,0.0,1.0,1,0.0,1,1
cust_000457,2,364.44,182.22,2.0,2,526,526.0,5.5,1,0.5,3,0
cust_000458,2,381.43,190.72,5.0,2,84,84.0,2.5,1,0.0,2,1
cust_000459,2,901.71,450.86,5.0,2,225,225.0,1.0,1,0.5,2,0
cust_000460,1,141.57,141.57,5.0,1,0,0.0,3.0,1,0.0,2,1
cust_000461,1,217.65,217.65,5.0,1,0,0.0,6.0,1,0.0,2,1
cust_000462,6,837.93,139.66,3.33,6,636,126.8,1.7,1,0.167,7,0
cust_000463,1,54.95,54.95,5.0,1,0,0.0,1.0,1,0.0,1,1
cust_000464,5,528.75,105.75,4.6,5,678,169.2,2.6,1,0.2,3,0
cust_000465,2,315.51,157.76,3.0,2,541,541.0,2.0,1,0.0,2,0
cust_000466,2,142.7,71.35,2.5,2,18,18.0,1.0,1,0.5,2,0
cust_000467,4,512.2,128.05,4.75,4,491,163.7,1.8,1,0.0,4,0
cust_000468,2,108.78,54.39,2.0,1,205,205.0,1.0,1,0.0,2,1
cust_000469,3,605.94,201.98,4.33,3,530,264.5,5.3,1,0.333,4,1
cust_000470,1,107.78,107.78,5.0,1,0,0.0,1.0,1,1.0,1,1
cust_000471,1,88.64,88.64,1.0,1,0,0.0,1.0,1,1.0,1,1
cust_000472,3,508.4,169.47,3.33,3,422,210.5,3.3,1,0.333,3,0
cust_000473,1,57.1,57.1,5.0,1,0,0.0,8.0,1,0.0,1,1
cust_000474,6,790.96,131.83,4.6,5,557,110.8,1.5,1,0.333,7,0
cust_000475,1,50.9,50.9,5.0,1,0,0.0,2.0,1,0.0,1,1
cust_000476,2,131.03,65.52,1.5,2,177,177.0,1.0,1,0.0,2,1
cust_000477,2,412.0,206.0,2.0,2,125,125.0,1.0,1,0.0,3,0
cust_000478,4,730.93,182.73,4.0,4,368,122.3,1.0,1,0.5,4,0
cust_000479,2,285.18,142.59,4.0,1,134,134.0,1.5,1,0.0,2,1
cust_000480,3,324.29,108.1,4.33,3,414,206.5,1.0,1,0.0,3,0
cust_000481,3,360.02,120.01,3.5,2,238,119.0,6.3,1,0.333,3,0
cust_000482,1,108.69,108.69,0.0,0,0,0.0,2.0,1,0.0,2,1
cust_000483,5,710.36,142.07,5.0,4,719,179.2,2.4,1,0.2,4,0
cust_000484,2,171.36,85.68,2.5,2,319,319.0,2.5,1,0.5,3,1
cust_000485,1,79.04,79.04,4.0,1,0,0.0,1.0,1,0.0,1,1
cust_000486,5,1501.46,300.29,4.8,5,549,137.0,3.2,1,0.2,6,0
cust_000487,2,389.76,194.88,3.5,2,221,221.0,4.5,1,0.5,3,1
cust_000488,2,204.79,102.4,5.0,2,196,196.0,1.0,1,0.0,2,1
cust_000490,5,678.79,135.76,2.6,5,620,154.5,6.0,1,0.0,5,0
cust_000492,6,761.4,126.9,3.83,6,642,127.8,3.2,1,0.167,5,0
cust_000493,2,132.15,66.08,3.0,2,633,633.0,1.5,1,0.0,2,0
cust_000494,1,99.37,99.37,3.0,1,0,0.0,1.0,1,1.0,1,0
cust_000495,1,38.55,38.55,0.0,0,0,0.0,2.0,1,0.0,1,1
cust_000496,2,398.35,199.18,3.0,2,25,25.0,1.5,1,0.0,3,1
cust_000497,1,68.88,68.88,1.0,1,0,0.0,1.0,1,0.0,1,1
cust_000498,1,269.86,269.86,4.0,1,0,0.0,1.0,1,0.0,1,1
cust_000499,1,166.95,166.95,1.0,1,0,0.0,6.0,1,0.0,1,1
cust_000500,2,204.3,102.15,4.5,2,636,636.0,3.0,1,0.0,2,0
cust_000501,3,645.72,215.24,5.0,3,219,109.0,1.3,1,0.0,5,0
cust_000502,3,537.44,179.15,4.5,2,322,160.5,4.0,1,0.333,4,0
cust_000503,3,163.72,54.57,4.0,3,337,168.5,4.3,1,0.667,3,0
cust_000504,1,31.7,31.7,3.0,1,0,0.0,1.0,1,1.0,1,1
cust_000505,2,275.85,137.93,2.5,2,596,596.0,1.5,1,0.0,4,0
cust_000506,5,449.44,89.89,4.0,5,527,131.5,2.4,1,0.4,6,0
cust_000507,2,166.66,83.33,3.5,2,26,26.0,1.0,1,0.0,2,0
cust_000508,2,274.34,137.17,4.5,2,296,296.0,10.0,1,0.0,4,1
cust_000509,2,433.76,216.88,5.0,1,32,32.0,3.5,1,0.0,2,0
cust_000510,5,652.15,130.43,4.5,4,442,110.2,1.2,1,0.2,3,0
cust_000511,4,555.14,138.78,4.75,4,200,66.0,3.5,1,0.25,4,0
cust_000512,3,646.26,215.42,2.0,2,596,297.5,5.3,1,0.667,3,0
cust_000513,2,166.75,83.38,5.0,2,45,45.0,2.0,1,0.0,2,1
cust_000514,3,315.06,105.02,3.67,3,437,218.0,1.0,1,0.0,3,0
cust_000515,3,1245.14,415.05,3.0,3,651,325.5,2.3,1,0.333,3,0
cust_000516,2,290.45,145.22,4.0,2,81,81.0,1.0,1,0.5,3,1
cust_000518,1,99.67,99.67,5.0,1,0,0.0,12.0,1,0.0,1,1
cust_000519,5,828.07,165.61,4.0,5,421,105.0,3.0,1,0.2,5,0
cust_000520,3,264.63,88.21,3.33,3,347,173.0,2.0,1,0.0,3,0
cust_000521,4,650.25,162.56,5.0,3,578,192.3,4.0,1,0.75,5,0
cust_000522,3,278.0,92.67,5.0,3,389,194.5,3.7,1,0.0,3,0
cust_000523,8,1341.51,167.69,4.29,7,359,50.9,3.6,1,0.25,8,0
cust_000524,1,123.19,123.19,2.0,1,0,0.0,6.0,1,0.0,1,1
cust_000526,2,664.2,332.1,4.5,2,304,304.0,2.5,1,0.5,3,1
cust_000527,2,421.85,210.92,4.5,2,250,250.0,3.0,1,0.0,5,0
cust_000528,1,121.03,121.03,5.0,1,0,0.0,2.0,1,0.0,1,1
cust_000529,1,154.09,154.09,1.0,1,0,0.0,1.0,1,1.0,1,1
cust_000530,4,372.3,93.08,5.0,2,707,235.0,4.8,1,0.0,4,0
cust_000531,3,435.0,145.0,4.33,3,647,323.5,1.0,1,0.333,4,0
cust_000532,4,336.47,84.12,4.67,3,658,218.7,2.2,1,0.0,4,0
cust_000533,3,376.99,125.66,5.0,2,491,245.0,4.0,1,0.0,4,0
cust_000534,4,1011.23,252.81,3.67,3,652,217.0,1.2,1,0.25,4,0
cust_000535,4,599.5,149.88,3.75,4,650,216.0,2.5,1,0.0,5,0
cust_000536,3,496.27,165.42,5.0,2,622,311.0,1.0,1,0.333,3,0
cust_000537,3,182.8,60.93,1.5,2,374,187.0,2.0,1,0.333,3,0
cust_000538,4,701.7,175.42,4.5,4,551,183.3,3.0,1,0.0,3,0
cust_000539,2,91.13,45.56,3.5,2,106,106.0,1.0,1,0.5,2,1
cust_000540,2,288.36,144.18,5.0,1,333,333.0,1.5,1,0.5,3,1
cust_000541,2,147.56,73.78,5.0,2,43,43.0,2.0,1,0.5,2,1
cust_000542,5,1191.64,238.33,4.2,5,258,64.2,1.6,1,0.2,8,1
cust_000543,3,569.14,189.71,4.5,2,548,273.5,1.3,1,0.0,4,0
cust_000544,3,356.46,118.82,5.0,3,640,319.5,1.0,1,0.0,4,0
cust_000545,4,656.55,164.14,4.0,4,686,228.7,4.2,1,0.25,5,0
cust_000546,5,405.28,81.06,4.0,4,589,146.8,3.8,1,0.2,4,0
cust_000547,3,606.77,202.26,4.0,3,588,293.5,1.3,1,0.0,5,0
cust_000548,1,220.15,220.15,5.0,1,0,0.0,2.0,1,0.0,1,0
cust_000549,1,65.98,65.98,4.0,1,0,0.0,3.0,1,1.0,1,1
cust_000550,7,575.05,82.15,3.71,7,532,88.2,2.3,1,0.286,7,0
cust_000551,3,354.65,118.22,4.0,2,509,254.0,3.3,1,0.333,5,0
cust_000553,4,536.92,134.23,3.0,4,701,233.3,2.8,1,0.25,5,0
cust_000554,1,184.73,184.73,4.0,1,0,0.0,1.0,1,1.0,2,1
cust_000555,3,462.11,154.04,4.0,3,669,334.0,3.3,1,0.333,4,0
cust_000556,3,170.66,56.89,3.67,3,223,111.5,2.3,1,0.0,3,0
cust_000557,2,313.01,156.5,4.0,2,226,226.0,1.0,1,0.5,3,0
cust_000558,4,992.64,248.16,1.33,3,428,142.0,3.5,1,0.25,4,0
cust_000559,4,724.4,181.1,4.33,3,652,217.3,1.8,1,0.0,4,0
cust_000560,2,177.67,88.84,5.0,1,30,30.0,2.0,1,0.5,2,1
cust_000561,1,347.9,347.9,4.0,1,0,0.0,1.0,1,0.0,1,1
cust_000562,4,608.44,152.11,4.75,4,633,210.7,1.0,1,0.0,6,0
cust_000563,7,1166.81,166.69,4.6,5,628,104.3,3.3,1,0.0,9,0
cust_000564,2,219.61,109.8,4.5,2,105,105.0,1.0,1,0.0,2,1
cust_000565,4,428.82,107.2,4.0,4,562,186.7,1.0,1,0.0,4,0
cust_000566,4,640.08,160.02,3.0,4,633,210.7,2.2,1,0.75,3,0
cust_000567,3,516.19,172.06,3.33,3,383,191.0,1.0,1,0.0,4,1
cust_000568,3,404.93,134.98,4.0,3,424,211.5,1.7,1,0.0,4,1
cust_000569,1,235.55,235.55,4.0,1,0,0.0,1.0,1,0.0,1,1
cust_000570,2,319.88,159.94,3.0,2,225,225.0,6.5,1,0.0,3,1
cust_000571,1,32.1,32.1,5.0,1,0,0.0,1.0,1,0.0,1,1
cust_000572,1,126.24,126.24,5.0,1,0,0.0,1.0,1,0.0,1,1
cust_000573,2,448.65,224.32,4.5,2,127,127.0,2.5,1,0.0,4,0
cust_000574,3,544.5,181.5,3.0,2,606,303.0,2.3,1,0.333,3,0
cust_000575,3,327.3,109.1,3.33,3,597,298.0,1.0,1,0.333,3,0
cust_000576,3,598.99,199.66,5.0,2,610,304.5,1.3,1,0.0,4,0
cust_000577,1,351.93,351.93,5.0,1,0,0.0,5.0,1,1.0,2,1
cust_000578,3,447.31,149.1,5.0,2,151,75.5,1.3,1,0.0,2,1
cust_000579,1,44.35,44.35,5.0,1,0,0.0,1.0,1,0.0,1,1
cust_000580,5,423.1,84.62,3.25,4,501,125.0,1.4,1,0.0,6,0
cust_000581,6,763.1,127.18,4.5,4,640,127.6,1.3,1,0.167,6,0
cust_000582,1,95.01,95.01,5.0,1,0,0.0,1.0,1,1.0,1,1
cust_000583,1,76.63,76.63,3.0,1,0,0.0,1.0,1,1.0,1,1
cust_000584,4,296.68,74.17,4.0,4,210,69.7,2.2,1,0.25,4,0
cust_000585,2,198.13,99.06,4.5,2,239,239.0,4.5,1,0.0,2,0
cust_000586,5,850.04,170.01,3.0,3,581,145.0,3.6,1,0.2,6,0
cust_000587,2,126.45,63.22,3.0,2,352,352.0,2.5,1,0.0,2,0
cust_000588,1,295.15,295.15,2.0,1,0,0.0,1.0,1,0.0,2,1
cust_000589,2,378.2,189.1,5.0,2,196,196.0,2.5,1,0.5,2,0
cust_000590,7,772.68,110.38,3.83,6,536,88.8,1.3,1,0.286,5,0
cust_000591,3,370.38,123.46,4.33,3,397,198.0,4.7,1,0.0,5,0
cust_000592,3,357.49,119.16,3.33,3,177,88.5,3.3,1,0.333,3,0
cust_000593,2,291.84,145.92,5.0,1,73,73.0,1.0,1,0.5,4,1
cust_000594,2,159.42,79.71,5.0,1,426,426.0,1.0,1,0.0,2,1
cust_000595,1,101.94,101.94,3.0,1,0,0.0,3.0,1,1.0,2,1
cust_000596,2,538.68,269.34,5.0,2,66,66.0,2.0,1,0.5,3,1
cust_000597,2,186.92,93.46,3.5,2,80,80.0,3.0,1,0.0,2,1
cust_000598,5,1096.09,219.22,5.0,4,339,84.5,3.0,1,0.4,5,0
cust_000599,1,403.83,403.83,4.0,1,0,0.0,1.0,1,0.0,1,1
cust_000600,5,702.87,140.57,5.0,4,513,128.0,5.8,1,0.4,5,0
cust_000601,1,46.72,46.72,3.0,1,0,0.0,5.0,1,0.0,1,0
cust_000602,5,904.32,180.86,4.0,4,588,146.5,2.8,1,0.4,5,0
cust_000603,3,192.07,64.02,5.0,3,543,271.0,1.7,1,0.0,3,1
cust_000604,3,338.77,112.92,4.0,3,514,257.0,1.3,1,0.667,3,0
cust_000605,2,177.29,88.64,2.0,2,223,223.0,1.0,1,0.0,2,1
cust_000606,3,411.39,137.13,4.0,3,674,337.0,1.0,1,0.0,4,0
cust_000607,1,93.16,93.16,5.0,1,0,0.0,1.0,1,0.0,1,1
cust_000608,8,1188.59,148.57,4.5,8,602,85.6,1.9,1,0.375,7,0
cust_000609,4,460.17,115.04,3.25,4,619,205.7,3.0,1,0.0,5,0
cust_000610,4,639.5,159.88,3.67,3,609,203.0,1.2,1,0.0,5,0
cust_000611,1,48.6,48.6,4.0,1,0,0.0,2.0,1,0.0,1,1
cust_000612,2,227.12,113.56,5.0,2,231,231.0,2.0,1,0.0,4,1
cust_000613,3,892.43,297.48,4.0,3,648,324.0,4.3,1,0.667,5,0
cust_000614,3,918.78,306.26,4.0,2,208,103.5,4.7,1,0.667,5,1
cust_000615,3,408.97,136.32,4.0,2,314,157.0,1.3,1,0.0,5,1
cust_000616,10,1233.52,123.35,3.75,8,640,70.8,3.5,1,0.1,8,0
cust_000617,4,639.38,159.84,4.0,4,418,139.0,1.8,1,0.25,7,0
cust_000618,4,589.58,147.4,4.5,4,587,195.3,2.5,1,0.0,4,0
cust_000619,3,693.84,231.28,3.67,3,344,171.5,5.0,1,0.667,4,0
cust_000620,7,794.0,113.43,3.71,7,586,97.5,3.4,1,0.429,7,0
cust_000621,4,425.99,106.5,4.67,3,618,205.7,7.0,1,0.25,4,0
cust_000622,3,490.95,163.65,3.33,3,523,261.5,1.3,1,0.667,2,0
cust_000623,3,373.36,124.45,3.33,3,632,316.0,1.0,1,0.667,4,0
cust_000624,3,421.92,140.64,4.5,2,396,198.0,4.3,1,0.333,5,0
cust_000625,2,346.63,173.32,4.5,2,49,49.0,2.5,1,0.0,2,1
cust_000626,4,391.36,97.84,3.67,3,623,207.3,5.5,1,0.75,3,0
cust_000627,3,667.82,222.61,3.33,3,519,259.0,1.3,1,0.0,4,1
cust_000628,3,395.22,131.74,4.0,3,589,294.0,1.7,1,0.333,4,0
cust_000629,2,1064.82,532.41,5.0,2,246,246.0,6.5,1,0.0,3,1
cust_000630,3,445.28,148.43,4.67,3,417,208.0,4.0,1,0.0,3,0
cust_000631,5,621.98,124.4,3.6,5,563,140.8,2.6,1,0.2,3,0
cust_000632,5,692.15,138.43,3.8,5,502,125.0,1.0,1,0.2,4,0
cust_000633,6,1471.95,245.32,4.17,6,454,90.6,1.7,1,0.333,6,0
cust_000634,3,229.03,76.34,3.33,3,469,234.5,2.7,1,0.333,4,0
cust_000635,5,904.03,180.81,4.8,5,242,60.2,3.8,1,0.8,6,0
cust_000636,3,348.21,116.07,3.0,3,618,309.0,1.7,1,0.667,3,0
cust_000637,5,456.63,91.33,3.8,5,468,116.8,2.4,1,0.2,3,0
cust_000638,6,845.47,140.91,2.6,5,710,141.6,2.7,1,0.333,5,0
cust_000639,5,526.37,105.27,3.8,5,622,155.0,3.8,1,0.2,5,0
cust_000640,3,312.62,104.21,3.67,3,516,257.5,1.3,1,0.667,3,0
cust_000641,1,160.95,160.95,5.0,1,0,0.0,1.0,1,0.0,1,0
cust_000642,3,904.3,301.43,4.67,3,193,96.5,9.3,1,0.0,4,0
cust_000643,6,756.84,126.14,3.67,6,553,110.2,3.3,1,0.333,6,0
cust_000644,2,124.77,62.38,2.5,2,679,679.0,1.0,1,0.5,2,0
cust_000645,3,222.17,74.06,5.0,3,636,317.5,5.0,1,0.0,3,0
cust_000646,2,155.67,77.83,5.0,1,544,544.0,2.0,1,0.0,2,0
cust_000647,2,159.32,79.66,5.0,1,131,131.0,1.0,1,0.0,2,1
cust_000648,2,187.81,93.9,5.0,2,113,113.0,4.5,1,0.5,2,1
cust_000649,4,916.91,229.23,4.0,3,454,151.0,3.2,1,0.25,4,0
cust_000650,2,272.56,136.28,4.5,2,353,353.0,2.0,1,0.0,2,0
cust_000651,4,1004.59,251.15,5.0,3,344,114.3,3.0,1,0.25,5,0
cust_000652,4,432.7,108.18,5.0,3,689,229.3,1.5,1,0.25,3,0
cust_000653,3,431.24,143.75,4.0,3,516,257.5,4.3,1,0.0,4,0
cust_000654,4,477.58,119.4,4.0,4,440,146.3,3.8,1,0.0,6,0
cust_000655,4,759.11,189.78,4.75,4,388,129.0,3.2,1,0.0,4,0
cust_000656,7,686.45,98.06,3.57,7,608,100.8,5.3,1,0.286,6,0
cust_000657,4,945.26,236.32,2.5,4,396,131.7,2.2,1,0.5,6,0
cust_000658,3,572.24,190.75,3.33,3,495,247.5,2.7,1,0.333,4,0
cust_000659,2,110.48,55.24,4.0,1,288,288.0,3.5,1,0.5,2,0
cust_000660,8,971.45,121.43,3.25,8,612,87.1,2.4,1,0.25,6,0
cust_000661,2,410.93,205.46,5.0,2,243,243.0,1.5,1,0.0,3,0
cust_000662,2,362.37,181.18,4.5,2,421,421.0,1.5,1,0.0,3,0
cust_000663,1,81.49,81.49,3.0,1,0,0.0,5.0,1,0.0,1,1
cust_000664,4,507.39,126.85,4.5,4,600,199.7,3.2,1,0.75,5,0
cust_000665,2,201.82,100.91,5.0,1,664,664.0,3.0,1,0.5,2,0
cust_000666,9,1107.49,123.05,4.5,8,631,78.4,3.6,1,0.222,10,0
cust_000667,1,437.37,437.37,0.0,0,0,0.0,1.0,1,0.0,2,1
cust_000668,2,143.68,71.84,2.5,2,185,185.0,1.0,1,0.0,2,1
cust_000669,5,336.74,67.35,4.2,5,599,149.5,2.0,1,0.0,5,0
cust_000670,2,100.69,50.34,4.5,2,554,554.0,1.0,1,0.5,2,0
cust_000671,1,91.44,91.44,5.0,1,0,0.0,1.0,1,1.0,1,1
cust_000672,1,251.16,251.16,5.0,1,0,0.0,1.0,1,0.0,3,1
cust_000673,4,504.78,126.2,4.67,3,668,222.0,3.0,1,0.25,5,0
cust_000674,2,186.7,93.35,4.5,2,350,350.0,6.0,1,0.5,2,0
cust_000675,2,229.32,114.66,4.5,2,595,595.0,3.5,1,0.5,2,0
cust_000676,5,976.06,195.21,3.2,5,609,151.8,6.4,1,0.2,4,0
